mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_tfidf__max_df,param_tfidf__min_df,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7288304805755615,0.02803135180154537,0.18172211647033693,0.016784027678972812,0.5,0.9,5,"(1, 1)","{'clf__alpha': 0.5, 'tfidf__max_df': 0.9, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.2532907059127137,0.26187753352185367,0.24840093856888898,0.20167403159954156,0.2678251272839845,0.24661366737739648,0.023453186081234277,44
0.8042360305786133,0.07113417418585859,0.2223757266998291,0.06628602677554028,0.3,0.95,2,"(1, 1)","{'clf__alpha': 0.3, 'tfidf__max_df': 0.95, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.26409673666748745,0.25953915968034497,0.2375141766446114,0.20272438349222524,0.2591622270688816,0.24460733671071014,0.02288726969839448,45
0.7604997634887696,0.0320196748746456,0.18116288185119628,0.009430728057663498,0.5,0.95,5,"(1, 1)","{'clf__alpha': 0.5, 'tfidf__max_df': 0.95, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.25173791688775043,0.25008517073734465,0.24467743903918796,0.20125632065551483,0.2667700739816255,0.24290538426028468,0.0220765534414269,46
2.2927254676818847,0.260426733753722,0.3906533718109131,0.037251620898653366,0.3,0.9,3,"(1, 2)","{'clf__alpha': 0.3, 'tfidf__max_df': 0.9, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.25248405460485907,0.23558098295729482,0.22506655860447408,0.2059154138741669,0.2554316979316979,0.23489574159449855,0.018264807943081534,47
1.9540940284729005,0.04976224181667073,0.37207770347595215,0.011377471270903387,0.3,0.95,3,"(1, 2)","{'clf__alpha': 0.3, 'tfidf__max_df': 0.95, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.25114723320502935,0.23336190474659788,0.22374296700644822,0.19665888003233534,0.2503946232394509,0.2310611216459723,0.02009775798279545,48
0.7322750091552734,0.009697279426130922,0.181510591506958,0.010004163494064173,0.5,0.9,3,"(1, 1)","{'clf__alpha': 0.5, 'tfidf__max_df': 0.9, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.2452081119643709,0.23092444806353088,0.22505948632045372,0.19571324521103442,0.25487105329218024,0.23035526897031403,0.02024880102512529,49
1.920345163345337,0.029893471068302344,0.368642520904541,0.010078509149821325,0.5,0.9,5,"(1, 2)","{'clf__alpha': 0.5, 'tfidf__max_df': 0.9, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.24683068790522322,0.23773868907111795,0.2268388313185308,0.2009345361247535,0.2328203120695577,0.22903261129783664,0.015499861272171142,50
0.7429886341094971,0.023135364928845638,0.1818394660949707,0.00895825614211037,0.5,0.95,3,"(1, 1)","{'clf__alpha': 0.5, 'tfidf__max_df': 0.95, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.24198093708771573,0.22934994227215766,0.22546665320956946,0.19378089849559774,0.25348570429112155,0.22881282707123246,0.020104086070716287,51
1.988140630722046,0.04475127328551214,0.3829019546508789,0.011683633745834213,0.5,0.95,5,"(1, 2)","{'clf__alpha': 0.5, 'tfidf__max_df': 0.95, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.24625319055857228,0.23415320068494358,0.22500867031920813,0.19970924009809501,0.2335503828274542,0.22773493689765462,0.015561564513976976,52
4.462505435943603,0.1538435114252455,0.585148811340332,0.18554167410550929,0.3,0.9,2,"(1, 2)","{'clf__alpha': 0.3, 'tfidf__max_df': 0.9, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.23593624771419508,0.21435044047947271,0.2195124151188653,0.18350855493712637,0.22391167151586655,0.2154438659531052,0.017488591724657967,53
